year,stateabbr,statedesc,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,data_value_footnote_symbol,data_value_footnote,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,locationid,categoryid,measureid,datavaluetypeid,short_question_text,geolocation
2022,CA,California,Calaveras,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,9.4,,,8.1,10.8,46563,38508,6009,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-120.554047814815 38.2047708244318)
2022,CA,California,San Joaquin,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,10.1,,,8.9,11.3,793229,586031,6077,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-121.271085290011 37.9345365020323)
2022,AL,Alabama,Montgomery,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,7.8,,,7.0,8.6,226361,172697,1101,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-86.2076996333806 32.220703470576)
2021,AK,Alaska,Fairbanks North Star,BRFSS,Health Outcomes,High blood pressure among adults,%,Age-adjusted prevalence,27.9,,,25.3,30.9,95356,73021,2090,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-146.565627734256 64.8075316814407)
2022,AL,Alabama,Choctaw,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,46.0,,,37.5,54.2,12439,9977,1023,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-88.2631706219377 32.0198224293383)
2022,AK,Alaska,Chugach,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,4.2,,,3.8,4.6,6874,5338,2063,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-145.846670254475 60.7148095406379)
2022,AR,Arkansas,Saline,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,9.2,,,8.3,10.2,127357,98378,5125,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma,POINT (-92.6765172938046 34.6466455813868)
2022,AL,Alabama,Conecuh,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,48.7,,,44.5,52.8,11206,8943,1035,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-86.9935445067511 31.4293022573494)
2022,AR,Arkansas,Saline,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,26.1,,,22.5,29.9,127357,98378,5125,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-92.6765172938046 34.6466455813868)
2022,AK,Alaska,Petersburg,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,32.5,,,26.7,38.9,3360,2664,2195,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,POINT (-132.936273558469 57.1215033506989)
2022,AR,Arkansas,Scott,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,15.5,,,13.8,17.4,9805,7554,5127,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-94.06316918547 34.8608770716874)
2022,AZ,Arizona,La Paz,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,10.0,,,9.1,10.8,16506,13903,4012,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-113.98153747073 33.7292571142703)
2022,CA,California,Shasta,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Age-adjusted prevalence,13.7,,,11.9,15.6,180930,142098,6089,RISKBEH,CSMOKING,AgeAdjPrv,Current Cigarette Smoking,POINT (-122.040246599392 40.763787981335)
2022,AR,Arkansas,Miller,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Age-adjusted prevalence,35.0,,,30.2,39.9,42552,32501,5091,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-93.8924281761086 33.3123156126392)
2022,AL,Alabama,Bibb,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,7.8,,,6.9,8.7,22005,17660,1007,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-87.1265925390144 32.9984605509544)
2022,AL,Alabama,Tuscaloosa,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,16.6,,,15.0,18.4,236780,189291,1125,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,POINT (-87.5254019048087 33.2894088277374)
2022,AR,Arkansas,Benton,BRFSS,Disability,Any disability among adults,%,Age-adjusted prevalence,29.7,,,26.4,33.1,302863,226571,5007,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-94.2558310001198 36.3389781548829)
2022,AR,Arkansas,Crittenden,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,13.2,,,10.6,16.2,47061,34396,5035,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-90.3082216649023 35.2054090351377)
2022,AL,Alabama,Henry,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,12.5,,,11.2,13.8,17655,14074,1067,HLTHOUT,COPD,CrdPrv,COPD,POINT (-85.2412788046304 31.5148475570572)
2021,AL,Alabama,Colbert,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted prevalence,63.9,,,58.9,68.7,58033,45809,1033,PREVENT,BPMED,AgeAdjPrv,High Blood Pressure Medication,POINT (-87.8049657872681 34.7004396828047)
2022,AR,Arkansas,Phillips,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Age-adjusted prevalence,50.5,,,43.6,57.0,15304,11406,5107,RISKBEH,SLEEP,AgeAdjPrv,Short Sleep Duration,POINT (-90.8486929377124 34.4276555514265)
2022,AL,Alabama,Sumter,BRFSS,Disability,Any disability among adults,%,Age-adjusted prevalence,41.0,,,36.3,46.0,11853,9573,1119,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-88.1991356439475 32.5909755138009)
2022,AL,Alabama,Autauga,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,80.9,,,74.0,86.6,59759,45878,1001,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-86.6428164158396 32.5350016195151)
2021,AR,Arkansas,Poinsett,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,39.6,,,35.0,44.3,22495,17104,5111,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-90.6631053050275 35.5740758449201)
2022,AK,Alaska,Kodiak Island,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,55.7,,,51.7,59.6,12720,9749,2150,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-153.789812278338 57.6808874751479)
2022,AR,Arkansas,Pike,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,29.4,,,25.9,33.0,10179,7920,5109,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-93.6567760728936 34.1639175444477)
2022,AK,Alaska,Hoonah-Angoon,BRFSS,Disability,Any disability among adults,%,Age-adjusted prevalence,33.0,,,28.9,37.4,2287,1905,2105,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-135.641352469501 58.2866674624936)
2022,CA,California,Shasta,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,64.9,,,61.4,68.4,180930,142098,6089,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-122.040246599392 40.763787981335)
2022,AR,Arkansas,Miller,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,68.8,,,60.2,76.5,42552,32501,5091,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-93.8924281761086 33.3123156126392)
2021,AL,Alabama,Jackson,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted prevalence,63.1,,,58.2,68.0,52891,42087,1071,PREVENT,BPMED,AgeAdjPrv,High Blood Pressure Medication,POINT (-85.9995052603961 34.7796392771775)
2021,AR,Arkansas,Perry,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,85.9,,,83.3,88.2,10063,7925,5105,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-92.9308792596259 34.9473919842415)
2022,AR,Arkansas,Woodruff,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,12.3,,,10.7,13.9,6049,4743,5147,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-91.2431471012526 35.1863222444477)
2022,AL,Alabama,Cullman,BRFSS,Disability,Mobility disability among adults,%,Age-adjusted prevalence,15.5,,,13.7,17.4,90665,70581,1043,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-86.8674617693469 34.1321232297422)
2022,AL,Alabama,Clay,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,10.0,,,8.7,11.3,14198,11235,1027,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat,POINT (-85.8606604130173 33.2693085517833)
2022,AR,Arkansas,Desha,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,12.9,,,11.3,14.5,10771,8099,5041,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-91.2552412838777 33.8308426422596)
2022,AR,Arkansas,Lafayette,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,42.3,,,38.3,46.5,6101,4971,5073,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-93.6074236583095 33.241415618939)
2022,AL,Alabama,Clay,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,14.8,,,13.0,16.6,14198,11235,1027,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,POINT (-85.8606604130173 33.2693085517833)
2022,AL,Alabama,Etowah,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Age-adjusted prevalence,10.6,,,9.6,11.8,103088,81013,1055,SOCLNEED,LACKTRPT,AgeAdjPrv,Transportation Barriers,POINT (-86.0349319631417 34.0451449448922)
2022,AZ,Arizona,Apache,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,16.1,,,14.7,17.5,65432,48388,4001,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-109.48881915611 35.3954681672691)
2022,AL,Alabama,Russell,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Age-adjusted prevalence,6.2,,,5.5,6.9,58555,44348,1113,HLTHOUT,CANCER,AgeAdjPrv,Cancer (non-skin) or Melanoma,POINT (-85.1846581812352 32.2882099895674)
2022,AL,Alabama,Montgomery,BRFSS,Disability,Cognitive disability among adults,%,Age-adjusted prevalence,17.8,,,16.0,19.8,226361,172697,1101,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-86.2076996333806 32.220703470576)
2022,CA,California,San Diego,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,76.3,,,70.3,81.8,3276208,2596582,6073,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-116.735136221495 33.0338956563358)
2022,AL,Alabama,Pike,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,10.0,,,9.0,11.1,33014,26725,1109,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-85.9407627085231 31.8027535253528)
2022,AR,Arkansas,Washington,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,6.8,,,6.2,7.5,256054,196886,5143,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-94.2156793425187 35.9788480792297)
2022,AR,Arkansas,Cleburne,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,17.2,,,15.4,19.1,25284,20610,5023,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-92.0266618029566 35.5381671096059)
2021,CA,California,Santa Clara,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,73.2,,,69.5,76.7,1870945,1490785,6085,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication,POINT (-121.695251446392 37.2316875247769)
2021,CA,California,Lake,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,77.4,,,74.0,80.7,68191,53338,6033,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication,POINT (-122.753413599125 39.0999886976907)
2022,AL,Alabama,Lee,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,35.2,,,28.9,41.0,180773,143546,1081,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.3550362108983 32.601254498925)
2021,AR,Arkansas,Clark,BRFSS,Prevention,Cholesterol screening among adults,%,Age-adjusted prevalence,82.3,,,79.2,85.1,21250,17009,5019,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-93.1767308539705 34.0510757211807)
2022,CA,California,Calaveras,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Age-adjusted prevalence,20.1,,,16.7,23.6,46563,38508,6009,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-120.554047814815 38.2047708244318)
2022,AL,Alabama,Chambers,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,21.4,,,19.1,23.9,34088,27025,1017,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps,POINT (-85.3917577489906 32.9141677822456)
2022,AL,Alabama,Monroe,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Age-adjusted prevalence,14.1,,,11.2,17.5,19404,15344,1099,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-87.3654708804686 31.570816777416)
2022,AK,Alaska,Chugach,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Age-adjusted prevalence,62.2,,,57.6,67.0,6874,5338,2063,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-145.846670254475 60.7148095406379)
2022,AL,Alabama,Pike,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,37.7,,,30.8,45.1,33014,26725,1109,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.9407627085231 31.8027535253528)
2022,CA,California,Mono,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Age-adjusted prevalence,56.0,,,50.9,61.2,12978,10782,6051,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-118.887441843869 37.9391655989695)
2022,AR,Arkansas,Cleveland,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,19.6,,,17.6,21.9,7467,5842,5025,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,POINT (-92.1849717548295 33.8983818787189)
2022,CA,California,Madera,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,12.9,,,11.7,14.0,160256,116890,6039,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers,POINT (-119.762622561071 37.2181735184536)
2022,AR,Arkansas,Grant,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,53.9,,,49.9,57.7,18160,14212,5053,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-92.4234453390766 34.290047947646)
2022,AL,Alabama,Fayette,BRFSS,Disability,Cognitive disability among adults,%,Age-adjusted prevalence,20.6,,,18.5,22.8,16118,12706,1057,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-87.7389050506601 33.7211713531213)
2022,AR,Arkansas,Fulton,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,13.8,,,12.4,15.0,12382,9746,5049,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-91.817888079321 36.3816206347765)
2022,CA,California,Solano,BRFSS,Disability,Cognitive disability among adults,%,Age-adjusted prevalence,14.6,,,13.1,16.3,448747,351591,6095,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-121.932781028652 38.2699375647315)
2022,AL,Alabama,Autauga,BRFSS,Disability,Cognitive disability among adults,%,Age-adjusted prevalence,14.1,,,12.6,15.8,59759,45878,1001,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-86.6428164158396 32.5350016195151)
2022,AL,Alabama,Fayette,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,79.0,,,75.3,82.5,16118,12706,1057,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-87.7389050506601 33.7211713531213)
2022,AR,Arkansas,Arkansas,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Age-adjusted prevalence,26.2,,,23.6,29.1,16512,12710,5001,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-91.3742443996367 34.2890451226643)
2022,AL,Alabama,Jefferson,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,15.5,,,13.9,17.3,665409,515688,1073,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,POINT (-86.896632302754 33.554557948471)
2022,AL,Alabama,Elmore,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,59.5,,,55.6,63.6,89563,70369,1051,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-86.1484340236509 32.5970686891064)
2022,AL,Alabama,Sumter,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,9.5,,,8.5,10.6,11853,9573,1119,HLTHOUT,COPD,CrdPrv,COPD,POINT (-88.1991356439475 32.5909755138009)
2022,AR,Arkansas,Phillips,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.6,,,21.0,26.4,15304,11406,5107,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,POINT (-90.8486929377124 34.4276555514265)
2022,AK,Alaska,Aleutians West,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Age-adjusted prevalence,38.9,,,32.9,46.6,5122,4630,2016,RISKBEH,SLEEP,AgeAdjPrv,Short Sleep Duration,POINT (-110.244912258458 52.7943036111183)
2022,CA,California,San Joaquin,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,20.7,,,18.7,22.8,793229,586031,6077,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-121.271085290011 37.9345365020323)
2022,AL,Alabama,Elmore,BRFSS,Disability,Independent living disability among adults,%,Age-adjusted prevalence,8.2,,,7.4,9.2,89563,70369,1051,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-86.1484340236509 32.5970686891064)
2022,AL,Alabama,Conecuh,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,11.2,,,10.1,12.3,11206,8943,1035,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-86.9935445067511 31.4293022573494)
2022,AZ,Arizona,Apache,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,11.4,,,10.4,12.4,65432,48388,4001,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-109.48881915611 35.3954681672691)
2022,AR,Arkansas,Van Buren,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,27.8,,,23.8,31.9,16102,13026,5141,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-92.5158922653774 35.5806118772188)
2022,AL,Alabama,Talladega,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,52.3,,,48.2,56.4,80704,64258,1121,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-86.1654714346314 33.3800641404691)
2022,AL,Alabama,DeKalb,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,28.4,,,24.4,32.6,71998,54954,1049,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-85.8039693236418 34.4598606858773)
2022,AL,Alabama,Walker,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,78.5,,,74.8,82.0,64339,49952,1127,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-87.2978092396997 33.8031253577516)
2022,AZ,Arizona,Gila,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,5.6,,,5.1,6.1,53922,43714,4007,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-110.812096582079 33.7999645115514)
2022,AR,Arkansas,Poinsett,BRFSS,Disability,Mobility disability among adults,%,Age-adjusted prevalence,21.1,,,19.0,23.3,22495,17104,5111,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-90.6631053050275 35.5740758449201)
2022,CA,California,Mariposa,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,10.2,,,9.2,11.2,17020,14037,6043,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-119.905412294091 37.5815463688348)
2022,AR,Arkansas,Crittenden,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Age-adjusted prevalence,7.3,,,6.6,8.1,47061,34396,5035,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-90.3082216649023 35.2054090351377)
2022,AZ,Arizona,Cochise,BRFSS,Health-Related Social Needs,Feeling socially isolated among adults,%,Age-adjusted prevalence,36.6,,,32.5,40.7,125663,99550,4003,SOCLNEED,ISOLATION,AgeAdjPrv,Social Isolation,POINT (-109.751384831901 31.8794588523568)
2022,CA,California,Sonoma,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,5.6,,,4.9,6.3,482650,392503,6097,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-122.887568125266 38.5287343227086)
2022,AK,Alaska,Kenai Peninsula,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,7.6,,,6.8,8.3,60690,47342,2122,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-151.5538621838 60.2599690239553)
2022,AR,Arkansas,Izard,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Age-adjusted prevalence,38.0,,,31.5,45.2,14048,11539,5065,RISKBEH,SLEEP,AgeAdjPrv,Short Sleep Duration,POINT (-91.9133749044468 36.0947862703415)
2022,CA,California,San Joaquin,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,33.7,,,28.6,39.2,793229,586031,6077,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-121.271085290011 37.9345365020323)
2022,AK,Alaska,Southeast Fairbanks,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Age-adjusted prevalence,13.3,,,11.7,15.0,7021,5207,2240,SOCLNEED,HOUSINSECU,AgeAdjPrv,Housing Insecurity,POINT (-143.213550848982 63.8762788125121)
2022,AK,Alaska,Chugach,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.9,,,17.6,24.7,6874,5338,2063,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-145.846670254475 60.7148095406379)
2022,AL,Alabama,Covington,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,11.7,,,10.1,13.4,37602,29340,1039,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-86.451444907521 31.2486200676573)
2022,AK,Alaska,Fairbanks North Star,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Age-adjusted prevalence,6.7,,,5.8,7.6,95356,73021,2090,SOCLNEED,SHUTUTILITY,AgeAdjPrv,Utility Services Threat,POINT (-146.565627734256 64.8075316814407)
2022,AL,Alabama,Henry,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,75.5,,,67.6,82.2,17655,14074,1067,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-85.2412788046304 31.5148475570572)
2021,AR,Arkansas,Sevier,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,39.8,,,35.6,44.2,15686,11258,5133,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-94.2415839878892 33.9971085707583)
2022,CA,California,Imperial,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,71.3,,,62.3,79.1,178713,128478,6025,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-115.365089023702 33.0401896009011)
2022,AZ,Arizona,Greenlee,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,14.3,,,12.7,16.1,9302,6806,4011,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,POINT (-109.240185682696 33.215200364114)
2022,CA,California,Lassen,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,4.4,,,4.1,4.8,29904,24446,6035,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-120.594352001291 40.6734626858289)
2022,AR,Arkansas,White,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,19.5,,,16.2,23.2,77755,59836,5145,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-91.7454779964398 35.2560865177608)
2022,AK,Alaska,Yakutat,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Age-adjusted prevalence,6.2,,,5.6,7.0,700,563,2282,HLTHOUT,CANCER,AgeAdjPrv,Cancer (non-skin) or Melanoma,POINT (-140.357660106358 59.8890141407815)
2021,AR,Arkansas,Izard,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,41.5,,,36.3,46.6,14048,11539,5065,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-91.9133749044468 36.0947862703415)
2021,CA,California,Sacramento,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,31.5,,,27.9,35.1,1584169,1225015,6067,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-121.34451940892 38.4486270273732)
2022,AL,Alabama,Washington,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,20.0,,,18.1,22.2,15122,11883,1129,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,POINT (-88.2081714139416 31.4075499895542)
2022,CA,California,Del Norte,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.0,,,23.5,32.9,27082,21423,6015,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-123.897120966337 41.7431608613822)
2022,AL,Alabama,Perry,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,63.5,,,58.0,69.0,8035,6354,1105,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-87.2942727229619 32.6384797740624)
2022,AR,Arkansas,Johnson,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,56.5,,,50.6,62.1,26001,19674,5071,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-93.4598912643847 35.5697554205716)
2022,CA,California,Glenn,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Age-adjusted prevalence,6.7,,,6.1,7.4,28339,20780,6021,HLTHOUT,CANCER,AgeAdjPrv,Cancer (non-skin) or Melanoma,POINT (-122.392432829407 39.5983868407646)
2022,AL,Alabama,Wilcox,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Age-adjusted prevalence,30.6,,,27.9,33.5,10059,7838,1131,SOCLNEED,HOUSINSECU,AgeAdjPrv,Housing Insecurity,POINT (-87.3083095693845 31.9892939338512)
